id,titulo,tipo,fonteTitulo,data_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,doi,autores_artigo,orcid_autores,departamento,origem,financiador,repositorioIPBeja,apoiosPublicacao
WOS:000238268700001,"Epidemiological characterization of <i>Plasmodium falciparum</i> in the Republic of Cabo Verde:: implications for potential large-scale re-emergence of malaria",Article,"MALARIA JOURNAL",2006-04-21,5,,,,,8,10.1186/1475-2875-5-32,"Joana Alves; Ana Luisa Roque; Pedro Cravo; Tomas Valdez; Tomas Jelinek; Virgilio E. do Rosario; Ana Paula Arez",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000244341500006,"<i>In vitro</i> assessment of artesunate, artemether and amodiaquine susceptibility and molecular analysis of putative resistance-associated mutations of <i>Plasmodium falciparum</i> from Sao Tome and Principe",Article,"TROPICAL MEDICINE & INTERNATIONAL HEALTH",2007-03-01,12,3,353-362,353,362,10,10.1111/j.1365-3156.2006.01789.x,"Isabel D. Ferreira; Dinora Lopes; Axel Martinelli; Conceicao Ferreira; Virgilio E. do Rosario; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000245990900001,"Analysis of sulphadoxine/pyrimethamine resistance-conferring mutations of <i>Plasmodium falciparum</i> from Mozambique reveals the absence of the dihydrofolate reductase 164L mutant",Article,"MALARIA JOURNAL",2007-03-23,6,,,,,4,10.1186/1475-2875-6-35,"Natercia Fernandes; Paula Figueiredo; Virgilio E. do Rosario; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000245318900011,"Validation of Pyrosequencing™ for accurate and high throughput estimation of allele frequencies in malaria parasites",Article,"MOLECULAR AND BIOCHEMICAL PARASITOLOGY",2007-04-01,152,2,213-219,213,219,7,10.1016/j.molbiopara.2006.12.008,"Sandra Cheesman; Alison Creasey; Kathryn Degnan; Taco Kooij; Ana Afonso; Pedro Cravo; Richard Carter; Paul Hunt",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000255954500630,"<i>Plasmodium falciparum</i> from Para State (Brazil) shows adequate <i>in vitro</i> response to artemisinin derivatives and absence of the S769N mutation in the serca-type pfATPase6","Meeting Abstract","TROPICAL MEDICINE & INTERNATIONAL HEALTH",2007-05-01,12,,219-220,219,220,2,,"L. A. Rodrigues; I. D. Ferreira; A. Martinelli; J. M. S. Nascimento; E. L. do Carmo; V. E. do Rosario; M. M. Povoa; P. Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000255954500226,"Genetic characterisation of <i>plasmodium falciparum</i> populations in Sao Tome and Principe Islands, West Africa","Meeting Abstract","TROPICAL MEDICINE & INTERNATIONAL HEALTH",2007-05-01,12,,78-78,78,78,1,,"J. L. Vicente; P. Salgueiro; A. P. Arez; P. V. L. Cravo; C. Ferreira; V. E. Rosario; J. Pinto",,,WOS,N/A,N/A,N/A
WOS:000247871600004,"Gene encoding a deubiquitinating enzyme is mutated in artesunate- and chloroquine-resistant rodent malaria parasites",Article,"MOLECULAR MICROBIOLOGY",2007-07-01,65,1,27-40,27,40,14,10.1111/j.1365-2958.2007.05753.x,"Paul Hunt; Ana Afonso; Alison Creasey; Richard Culleton; Amar Bir Singh Sidhu; John Logan; Stephanie G. Vaiderramos; Lain Mcnae; Sandra Cheesman; Virgilio do Rosario; Richard Carter; David A. Fidock; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000249209400015,"Sulfadoxine-pyrimethamine resistance in Maputo, Mozambique:: presence of mutations in the <i>dhfr</i> and <i>dhps</i> genes of <i>Plasmodium falciparum</i>",Article,"REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",2007-01-01,40,4,447-450,447,450,4,10.1590/S0037-86822007000400015,"Natercia Emilia Pedro Fernandes; Pedro Cravo; Virgilio E. do Rosario",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000254484900009,"<i>Plasmodium falciparum</i> from Para state (Brazil) shows satisfactory in vitro response to artemisinin derivatives and absence of the S769N mutation in the SERCA-type <i>PfATPase6</i>",Article,"TROPICAL MEDICINE & INTERNATIONAL HEALTH",2008-02-01,13,2,199-207,199,207,9,10.1111/j.1365-3156.2007.01991.x,"Isabel D. Ferreira; Axel Martinelli; Louise A. Rodrigues; Ediclei L. do Carmo; Virgilio E. do Rosario; Marinete M. Povoa; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000254126000002,"Malaria combination therapies: Advantages and shortcomings",Review,"MINI-REVIEWS IN MEDICINAL CHEMISTRY",2008-03-01,8,3,201-212,201,212,12,10.2174/138955708783744092,"A. Martinelli; R. Moreira; P. V. L. Cravo",,,WOS,N/A,N/A,N/A
WOS:000253555700008,"A primer-introduced restriction analysis-polymerase chain reaction method to detect knockdown resistance mutations in <i>Anopheles gambiae</i>",Article,"JOURNAL OF MEDICAL ENTOMOLOGY",2008-03-01,45,2,237-241,237,241,5,10.1603/0022-2585(2008)45[237:APRACR]2.0.CO;2,"F. Janeira; L. Vicente; Y. Kanganje; M. Moreno; V. E. Do Rosario; P. Cravo; J. Pinto",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000256125000001,"Studies on antimalarial drug susceptibility in Colombia, in relation to <i>Pfmdr1</i> and <i>Pfcrt</i>",Article,PARASITOLOGY,2008-04-01,135,5,547-553,547,553,7,10.1017/S0031182008004307,"E. Restrepo-Pineda; E. Arango; A. Maestre; V. E. Do Rosario; P. Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000256607700018,"<i>Plasmodium chabaudi</i>:: Efficacy of artemisinin plus curcumin combination treatment on a clone selected for artemisinin resistance in mice",Article,"EXPERIMENTAL PARASITOLOGY",2008-06-01,119,2,304-307,304,307,4,10.1016/j.exppara.2008.02.011,"Axel Martinelli; Louise A. Rodrigues; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000260174300016,"Antiplasmodial Activity of Lignans and Extracts from <i>Pycnanthus angolensis</i>",Article,"PLANTA MEDICA",2008-09-01,74,11,1408-1412,1408,1412,5,10.1055/s-2008-1081317,"Marta Abrantes; Tania Mill-Homens; Noelia Duarte; Dinora Lopes; Pedro Cravo; Maria do Ceu Madureira; Maria-Jose U. Ferreira",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000259431900001,"Failure to detect <i>Plasmodium vivax</i> in West and Central Africa by PCR species typing",Article,"MALARIA JOURNAL",2008-09-11,7,,,,,8,10.1186/1475-2875-7-174,"Richard L. Culleton; Toshihiro Mita; Mathieu Ndounga; Holger Unger; Pedro V. L. Cravo; Giacomo M. Paganotti; Nobuyuki Takahashi; Akira Kaneko; Hideaki Eto; Halidou Tinto; Corine Karema; Umberto D'Alessandro; Virgilio do Rosario; Takatoshi Kobayakawa; Francine Ntoumi; Richard Carter; Kazuyuki Tanabe",,,WOS,N/A,N/A,N/A
WOS:000261561700004,"Simple and sensitive antimalarial drug screening in vitro and in vivo using transgenic luciferase expressing <i>Plasmodium berghei</i> parasites",Article,"INTERNATIONAL JOURNAL FOR PARASITOLOGY",2008-12-01,38,14,1651-1662,1651,1662,12,10.1016/j.ijpara.2008.05.012,"B. Franke-Fayard; D. Djokovic; M. W. Dooren; J. Ramesar; A. P. Waters; M. O. Falade; M. Kranendonk; A. Martinelli; P. Cravo; C. J. Janse",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000266325800002,"Analysis of genetic mutations associated with anti-malarial drug resistance in <i>Plasmodium falciparum</i> from the Democratic Republic of East Timor",Article,"MALARIA JOURNAL",2009-04-09,8,,,,,7,10.1186/1475-2875-8-59,"Afonso de Almeida; Ana Paula Arez; Pedro V. L. Cravo; Virgilio E. do Rosario",,,WOS,N/A,N/A,N/A
WOS:000274924300012,"Geographic Structuring of the <i>Plasmodium falciparum</i> Sarco(endo)plasmic Reticulum Ca2+ATPase (PfSERCA) Gene Diversity",Article,"PLOS ONE",2010-02-25,5,2,,,,11,10.1371/journal.pone.0009424,"Ronan Jambou; Axel Martinelli; Joao Pinto; Simonetta Gribaldo; Eric Legrand; Makhtar Niang; Nimol Kim; Lim Pharath; Beatrice Volnay; Marie Therese Ekala; Christiane Bouchier; Thierry Fandeur; Pedro Berzosa; Agustin Benito; Isabel Dinis Ferreira; Cynthia Ferreira; Pedro Paulo Vieira; Maria das Gracas Alecrim; Odile Mercereau-Puijalon; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000282853300009,"Malaria epidemiology in the Democratic Republic of East Timor",Article,"ASIAN PACIFIC JOURNAL OF TROPICAL MEDICINE",2010-04-01,3,4,283-283,283,283,1,10.1016/S1995-7645(10)60069-7,"Afonso de Almeida; Virgilio E. do Rosario; Ana Paula Arez; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000279897400002,"Tracing the origins and signatures of selection of antifolate resistance in island populations of <i>Plasmodium falciparum</i>",Article,"BMC INFECTIOUS DISEASES",2010-06-09,10,,,,,11,10.1186/1471-2334-10-163,"Patricia Salgueiro; Jose L. Vicente; Conceicao Ferreira; Vania Teofilo; Andre Galvao; Virgilio E. do Rosario; Pedro Cravo; Joao Pinto",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000279924500004,"Experimental Evolution of Resistance to Artemisinin Combination Therapy Results in Amplification of the <i>mdr1</i> Gene in a Rodent Malaria Parasite",Article,"PLOS ONE",2010-07-15,5,7,,,,9,10.1371/journal.pone.0011593,"Louise A. Rodrigues; Gisela Henriques; Sofia T. Borges; Paul Hunt; Cecilia P. Sanchez; Axel Martinelli; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000279509000018,"<i>Plasmodium vivax</i> in the Democratic Republic of East Timor: Parasite prevalence and antifolate resistance-associated mutations",Article,"ACTA TROPICA",2010-09-01,115,3,288-292,288,292,5,10.1016/j.actatropica.2010.04.008,"Afonso de Almeida; Virgilio E. do Rosario; Gisela Henriques; Ana Paula Arez; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000282791300003,"Experimental evolution, genetic analysis and genome re-sequencing reveal the mutation conferring artemisinin resistance in an isogenic lineage of malaria parasites",Article,"BMC GENOMICS",2010-09-16,11,,,,,13,10.1186/1471-2164-11-499,"Paul Hunt; Axel Martinelli; Katarzyna Modrzynska; Sofia Borges; Alison Creasey; Louise Rodrigues; Dario Beraldi; Laurence Loewe; Richard Fawcett; Sujai Kumar; Marian Thomson; Urmi Trivedi; Thomas D. Otto; Arnab Pain; Mark Blaxter; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000289933800008,"The impact of maternal cortisol concentrations on child arterial elasticity",Article,"JOURNAL OF DEVELOPMENTAL ORIGINS OF HEALTH AND DISEASE",2011-02-01,2,1,56-62,56,62,7,10.1017/S2040174410000620,"P. H. C. Rondo; J. A. Pereira; J. O. Lemos; R. F. Ferreira",,,WOS,N/A,N/A,N/A
WOS:000287464600004,"Whole genome re-sequencing identifies a mutation in an ABC transporter (<i>mdr2</i>) in a <i>Plasmodium chabaudi</i> clone with altered susceptibility to antifolate drugs",Article,"INTERNATIONAL JOURNAL FOR PARASITOLOGY",2011-02-01,41,2,165-171,165,171,7,10.1016/j.ijpara.2010.08.008,"Axel Martinelli; Gisela Henriques; Pedro Cravo; Paul Hunt",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000294952600049,"Genomewide Scan Reveals Amplification of <i>mdr1</i> as a Common Denominator of Resistance to Mefloquine, Lumefantrine, and Artemisinin in <i>Plasmodium chabaudi</i> Malaria Parasites",Article,"ANTIMICROBIAL AGENTS AND CHEMOTHERAPY",2011-10-01,55,10,4858-4865,4858,4865,8,10.1128/AAC.01748-10,"Sofia Borges; Pedro Cravo; Alison Creasey; Richard Fawcett; Katarzyna Modrzynska; Louise Rodrigues; Axel Martinelli; Paul Hunt",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000295519100322,"Mapping of mutations in the <i>Plasmodium falciparum</i> sarcoplasmic/endoplasmic reticulum Ca2+-atpase (pfATP6) gene in samples from equatorial guinea (Central Africa) unexposed to artemisinin-based combination therapy","Meeting Abstract","TROPICAL MEDICINE & INTERNATIONAL HEALTH",2011-10-01,16,,113-114,113,114,2,,"A. Fernandez-Martinez; P. Mula; P. Cravo; P. Charle; A. Benito; P. Berzosa",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000298369100160,"The Origins of African <i>Plasmodium vivax</i>; Insights from Mitochondrial Genome Sequencing",Article,"PLOS ONE",2011-12-14,6,12,,,,7,10.1371/journal.pone.0029137,"Richard Culleton; Cevayir Coban; Fadile Yildiz Zeyrek; Pedro Cravo; Akira Kaneko; Milijaona Randrianarivelojosia; Voahangy Andrianaranjaka; Shigeyuki Kano; Anna Farnert; Ana Paula Arez; Paul M. Sharp; Richard Carter; Kazuyuki Tanabe",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000304567200001,"Quantitative genome re-sequencing defines multiple mutations conferring chloroquine resistance in rodent malaria",Article,"BMC GENOMICS",2012-03-21,13,,,,,16,10.1186/1471-2164-13-106,"Katarzyna Kinga Modrzynska; Alison Creasey; Laurence Loewe; Timothee Cezard; Sofia Trindade Borges; Axel Martinelli; Louise Rodrigues; Pedro Cravo; Mark Blaxter; Richard Carter; Paul Hunt",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000313757500009,"Characterization of the <i>Plasmodium falciparum</i> Sarcoplasmic/Endoplasmic Reticulum Ca<SUP>2+</SUP>-ATPase Gene in Samples from Equatorial Guinea before Implementation of Artemisinin-Based Combination Therapy",Article,"AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE",2013-01-01,88,1,43-47,43,47,5,10.4269/ajtmh.2012.12-0364,"Amalia Fernandez-Martinez; Patricia Mula; Pedro Cravo; Pilar Charle; Aranzazu Amor; Policarpo Ncogo; Agustin Benito; Pedro Berzosa",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000318978200001,"Artemisinin resistance in rodent malaria - mutation in the AP2 adaptor μ-chain suggests involvement of endocytosis and membrane protein trafficking",Article,"MALARIA JOURNAL",2013-04-05,12,,,,,15,10.1186/1475-2875-12-118,"Gisela Henriques; Axel Martinelli; Louise Rodrigues; Katarzyna Modrzynska; Richard Fawcett; Douglas R. Houston; Sofia T. Borges; Umberto d'Alessandro; Halidou Tinto; Corine Karema; Paul Hunt; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000316841800042,"MDR1-associated resistance to artesunate plus mefloquine does not impair blood-stage parasite fitness in a rodent malaria model",Article,"INFECTION GENETICS AND EVOLUTION",2013-03-01,14,,340-346,340,346,7,10.1016/j.meegid.2012.12.011,"Louise Rodrigues; Gisela Henriques; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000317418500032,"A Systematic <i>In Silico</i> Search for Target Similarity Identifies Several Approved Drugs with Potential Activity against the <i>Plasmodium falciparum</i> Apicoplast",Article,"PLOS ONE",2013-03-26,8,3,,,,8,10.1371/journal.pone.0059288,"Nadlla Alves Bispo; Richard Culleton; Lourival Almeida Silva; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000330304100034,"Amazonian Plant Natural Products: Perspectives for Discovery of New Antimalarial Drug Leads",Review,MOLECULES,2013-08-01,18,8,9219-9240,9219,9240,22,10.3390/molecules18089219,"Adrian Martin Pohlit; Renata Braga Souza Lima; Gina Frausin; Luiz Francisco Rocha e Silva; Stefanie Costa Pinto Lopes; Carolina Borsoi Moraes; Pedro Cravo; Marcus Vinicius Guimaraes Lacerda; Andre Machado Siqueira; Lucio H. Freitas-Junior; Fabio Trindade Maranhao Costa",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000343603800005,"Emerging <i>Plasmodium vivax</i> resistance to chloroquine in South America: an overview",Article,"MEMORIAS DO INSTITUTO OSWALDO CRUZ",2014-08-01,109,5,534-539,534,539,6,10.1590/0074-0276130579,"Ligia Antunes Goncalves; Pedro Cravo; Marcelo Urbano Ferreira",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000349318100035,"<i>In Silico</i> Repositioning-Chemogenomics Strategy Identifies New Drugs with Potential Activity against Multiple Life Stages of <i>Schistosoma mansoni</i>",Article,"PLOS NEGLECTED TROPICAL DISEASES",2015-01-01,9,1,,,,12,10.1371/journal.pntd.0003435,"Bruno J. Neves; Rodolpho C. Braga; Jose C. B. Bezerra; Pedro V. L. Cravo; Carolina H. Andrade",,,WOS,N/A,N/A,N/A
WOS:000350748200007,"Natural Products as Leads in Schistosome Drug Discovery",Review,MOLECULES,2015-02-01,20,2,1872-1903,1872,1903,32,10.3390/molecules20021872,"Bruno J. Neves; Carolina H. Andrade; Pedro V. L. Cravo",,,WOS,N/A,N/A,N/A
WOS:000352895600001,"<i>In Silico</i> Search of Energy Metabolism Inhibitors for Alternative Leishmaniasis Treatments",Article,"BIOMED RESEARCH INTERNATIONAL",2015-01-01,2015,,,,,6,10.1155/2015/965725,"Lourival A. Silva; Marina C. Vinaud; Ana Maria Castro; Pedro Vitor L. Cravo; Jose Clecildo B. Bezerra",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000358468400001,"How genomics is contributing to the fight against artemisinin-resistant malaria parasites",Review,"ACTA TROPICA",2015-08-01,148,,1-7,1,7,7,10.1016/j.actatropica.2015.04.007,"Pedro Cravo; Hamilton Napolitano; Richard Culleton",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000364647600001,"STUDY OF AUTUMN-WINTER WEEDS IN PORTUGAL AND ITS ECOLOGICAL PREFERENCES",Article,"PLANTA DANINHA",2015-01-01,33,3,387-394,387,394,8,10.1590/S0100-83582015000300001,"S. Ramoa; P. Oliveira e Silva; T. Vasconcelos; P. Fortes; J. Portugal",,,WOS,N/A,N/A,N/A
WOS:000364431200017,"Phenotypic and genotypic profile of pyrethroid resistance in populations of the mosquito <i>Aedes aegypti</i> from Goiania, Central West Brazil",Article,"REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",2015-01-01,48,5,607-609,607,609,3,10.1590/0037-8682-0046-2015,"Francesca Guaracyaba Garcia Chapadense; Everton Kort Kamp Fernandes; Jose Bento Pereira Lima; Ademir Jesus Martins; Luana Carrara Silva; Welington Tristao do Rocha; Adelair Helena dos Santos; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000375839100004,"Modern approaches to accelerate discovery of new antischistosomal drugs",Review,"EXPERT OPINION ON DRUG DISCOVERY",2016-01-01,11,6,557-567,557,567,11,10.1080/17460441.2016.1178230,"Bruno Junior Neves; Eugene Muratov; Renato Beilner Machado; Carolina Horta Andrade; Pedro Vitor Lemos Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000394985500030,"Conformation analysis of a novel fluorinated chalcone",Article,"JOURNAL OF MOLECULAR MODELING",2017-03-01,23,3,,,,11,10.1007/s00894-017-3245-8,"Carvalho, Paulo S., Jr.; Jean M. F. Custodio; Wesley F. Vaz; Cassio C. Cirilo; Amanda F. Cidade; Gilberto L. B. Aquino; Dulcinea M. B. Campos; Pedro Cravo; Clarimar J. Coelho; Solemar S. Oliveira; Ademir J. Camargo; Hamilton B. Napolitano",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000405080700008,"Human lagochilascariasis-A rare helminthic disease",Review,"PLOS NEGLECTED TROPICAL DISEASES",2017-06-01,11,6,,,,16,10.1371/journal.pntd.0005510,"Dulcinea Maria Barbosa Campos; Alverne Passos Barbosa; Jayrson Araujo de Oliveira; Giovana Galvao Tavares; Pedro Vitor Lemos Cravo; Alejandro Luquetti Ostermayer",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000408602900003,"Chalcone Derivatives: Promising Starting Points for Drug Design",Review,MOLECULES,2017-08-01,22,8,,,,25,10.3390/molecules22081210,"Marcelo N. Gomes; Eugene N. Muratov; Maristela Pereira; Josana C. Peixoto; Lucimar P. Rosseto; Pedro V. L. Cravo; Carolina H. Andrade; Bruno J. Neves",,,WOS,N/A,N/A,N/A
WOS:000410200600025,"Outbreak of human malaria caused by Plasmodium simium in the Atlantic Forest in Rio de Janeiro: a molecular epidemiological investigation",Article,"LANCET GLOBAL HEALTH",2017-10-01,5,10,E1038-E1046,E1038,E1046,9,10.1016/S2214-109X(17)30333-9,"Patricia Brasil; Mariano Gustavo Zalis; Anielle de Pina-Costa; Andre Machado Siqueira; Cesare Bianco Junior; Sidnei Silva; Andre Luiz Lisboa Areas; Marcelo Pelajo-Machado; Denise Anete Madureira de Alvarenga; Ana Carolina Faria da Silva Santelli; Hermano Gomes Albuquerque; Pedro Cravo; Filipe Vieira Santos de Abreu; Cassio Leonel Peterka; Graziela Maria Zanini; Martha Cecilia Suarez Mutis; Alcides Pissinatti; Ricardo Lourenco-de-Oliveira; Cristiana Ferreira Alves de Brito; Maria de Fatima Ferreira-da-Cruz; Richard Culleton; Claudio Tadeu Daniel-Ribeiro",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000422698400002,"In silico epitope mapping and experimental evaluation of the Merozoite Adhesive Erythrocytic Binding Protein (MAEBL) as a malaria vaccine candidate",Article,"MALARIA JOURNAL",2018-01-10,17,,,,,9,10.1186/s12936-017-2144-x,"Pedro Cravo; Renato B. Machado; Juliana A. Leite; Taizy Leda; Rossarin Suwanarusk; Najara Bittencourt; Letusa Albrecht; Carla Judice; Stefanie C. P. Lopes; Marcus V. G. Lacerda; Marcelo U. Ferreira; Irene S. Soares; Yun Shan Goh; Daniel Y. Bargieri; Francois Nosten; Bruce Russell; Laurent Renia; Fabio T. M. Costa",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000426694400001,"QSAR-Driven Design and Discovery of Novel Compounds With Antiplasmodial and Transmission Blocking Activities",Article,"FRONTIERS IN PHARMACOLOGY",2018-03-06,9,,,,,13,10.3389/fphar.2018.00146,"Marilia N. N. Lima; Cleber C. Melo-Filho; Gustavo C. Cassiano; Bruno J. Neves; Vinicius M. Alves; Rodolpho C. Braga; Pedro V. L. Cravo; Eugene N. Muratov; Juliana Calit; Daniel Y. Bargieri; Fabio T. M. Costa; Carolina H. Andrade",,,WOS,N/A,N/A,N/A
WOS:000426488900030,"Structural insights into a novel anticancer sulfonamide chalcone",Article,"NEW JOURNAL OF CHEMISTRY",2018-03-07,42,5,3426-3434,3426,3434,9,10.1039/c7nj03523c,"Jean M. F. Custodio; Lidiane J. Michelini; Mirian Rita C. de Castro; Wesley F. Vaz; Bruno J. Neves; Pedro V. L. Cravo; Francisco S. Barreto; Manoel O. M. Filho; Caridad N. Perez; Hamilton B. Napolitano",,,WOS,N/A,N/A,N/A
WOS:000435032600016,"Is there still room to explore cyclodextrin glycosyltransferase-producers in Brazilian biodiversity?",Article,"ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS",2018-01-01,90,2,1473-1480,1473,1480,8,10.1590/0001-3765201820170670,"Andrea C. S. M. Gomes; Samuel R. Dos Santos; Maycon C. Ribeiro; Pedro V. L. Cravo; Jose Daniel G. Vieira; Keili M. C. De Souza; Andre C. Amaral",,,WOS,N/A,N/A,N/A
WOS:000790340500023,"Models and Politics of Cares of the Elderly in the Home","Proceedings Paper","GERONTECHNOLOGY, IWOG 2018",2019-01-01,1016,,257-268,257,268,12,10.1007/978-3-030-16028-9_23,"Rogerio Ferrinho Ferreira; Ana Clara Nunes; Ana Maria Canhestro",0000-0001-5180-2036,Saúde,WOS,N/A,N/A,N/A
WOS:000459911800001,"<i>Plasmodium falciparum</i> malarial parasites from Brazil lack artemisinin resistance-associated mutations in the <i>kelch</i>13 gene",Article,"REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",2019-01-01,52,,,,,4,10.1590/0037-8682-0225-2018,"Francesca Chapadense; Ricardo Luiz Dantas Machado; Ana Maria Revoredo da Silva Ventura; Andre Areas; Renato Beilner Machado; Giselle Rachid Viana; Mariano Gustavo Zalis; Ana Maria de Castro; Pedro Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000489555700004,"<i>In Silico</i> Chemogenomics Drug Repositioning Strategies for Neglected Tropical Diseases",Review,"CURRENT MEDICINAL CHEMISTRY",2019-01-01,26,23,4355-4379,4355,4379,25,10.2174/0929867325666180309114824,"Carolina Horta Andrade; Bruno Junior Neves; Cleber Camilo Melo-Filho; Juliana Rodrigues; Diego Cabral Silva; Rodolpho Campos Braga; Pedro Vitor Lemos Cravo",0000-0003-1675-4504,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000790577700017,"Physical Activity for Elderly People After an Acute Myocardial Infarction","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,174-184,174,184,11,10.1007/978-3-030-41494-8_17,"Adriana Catarina Lopes; Rogerio Ferreira; Joao Vitor Vieira; Maria Margarida Goes",0000-0001-5180-2036,Saúde,WOS,N/A,N/A,N/A
WOS:000790577700024,"Early Weaning of People Undergoing Invasive Mechanical Ventilation: The Impact of Rehabilitation Nursing Interventions","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,240-249,240,249,10,10.1007/978-3-030-41494-8_24,"Raquel Amorim; Rogerio Ferreira; Ana Daniela Costa; Joao Vitor Vieira; Cesar Fonseca",0000-0001-5180-2036,Saúde,WOS,N/A,N/A,N/A
WOS:000790577700028,"Benefits of Nursing Interventions in Preventing Complications in the Elderly with Alterations in Swallowing After Stroke","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,283-291,283,291,9,10.1007/978-3-030-41494-8_28,"Gertrudes Espada; Rogerio Ferreira; Joao Vitor Vieira; Maria Margarida Goes",0000-0001-5180-2036,Saúde,WOS,N/A,N/A,N/A
WOS:000790577700009,"Person in Need of Airway Cleaning and Use of Mechanical Insufflator-Exsufflator Device Gains from Rehabilitation Nursing Intervention for People in Intensive Care","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,89-98,89,98,10,10.1007/978-3-030-41494-8_9,"Ana Daniela Costa; Rogerio Ferreira; Raquel Amorim; Joao Vitor Vieira; Cesar Fonseca",0000-0001-5180-2036,Saúde,WOS,N/A,N/A,N/A
WOS:000790577700029,"Rehabilitation Nursing in the Elderly with Mobility Deficit Due to Fracture of the Femur","Proceedings Paper","GERONTECHNOLOGY, IWOG 2019",2020-01-01,1185,,292-303,292,303,12,10.1007/978-3-030-41494-8_29,"Maria Joao Soares; Rogerio Ferreira; Alexandra Alcobia; Joao Vitor Vieira; Cesar Fonseca",0000-0001-5180-2036,Saúde,WOS,N/A,N/A,N/A
