id,titulo,tipo,ano_publicacao,volume,paginas,organizacoes,citacoes,issn,isbn,doi,orcids_autores,autores,origem,keywords
SCOPUS_ID:84941184562,"Erratum to ""Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits versus limiting factors"" [Waste Manage. 40, (3), (2015), 44-52] DOI: 10.1016/j.wasman.2015.01.027",Journal,2015-10-01,44,227,N/A,N/A,0956053X,undefined,10.1016/j.wasman.2015.07.027,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:84928699939,"Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits versus limiting factors",Journal,2015-06-01,40,44-52,N/A,N/A,0956053X,undefined,10.1016/j.wasman.2015.01.027,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:84937760487,"Occurrence and potential risk of currently used pesticides in sediments of the Alqueva reservoir (Guadiana Basin)",Journal,2015-05-16,22,7665-7675,N/A,N/A,09441344,undefined,10.1007/s11356-015-4390-1,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:84922623039,"Assessment of trace element pollution and its environmental risk to freshwater sediments influenced by anthropogenic contributions: The case study of Alqueva reservoir (Guadiana Basin)",Journal,2015-01-01,128,174-184,N/A,N/A,03418162,undefined,10.1016/j.catena.2015.02.002,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:84900013239,"Risk assessment of pesticides detected in surface water of the Alqueva reservoir (Guadiana basin, southern of Portugal)",Journal,2014-08-01,488-489,208-219,N/A,N/A,00489697,undefined,10.1016/j.scitotenv.2014.04.088,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:84896719294,"Integrated environmental assessment of freshwater sediments: A chemical and ecotoxicological approach at the Alqueva reservoir",Journal,2014-04-01,36,209-223,N/A,N/A,02694042,undefined,10.1007/s10653-013-9559-2,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Ambas,N/A
SCOPUS_ID:84887002562,"Spatial and temporal variability of the water and sediments quality in the alqueva reservoir (Guadiana Basin; Southern Portugal)",Journal,2014-02-01,470-471,780-790,N/A,N/A,00489697,undefined,10.1016/j.scitotenv.2013.10.035,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Ambas,N/A
SCOPUS_ID:84880796489,"A study on As, Cu, Pb and Zn (bio)availability in an abandoned mine area (São Domingos, Portugal) using chemical and ecotoxicological tools",Journal,2013-09-01,20,6539-6550,N/A,N/A,09441344,undefined,10.1007/s11356-013-1649-2,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:80054860318,"A contribution towards the risk assessment of soils from the São Domingos Mine (Portugal): Chemical, microbial and ecotoxicological indicators",Journal,2012-02-01,161,50-56,N/A,N/A,02697491,undefined,10.1016/j.envpol.2011.09.044,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:77952289728,"Assessment of anthropogenic sources of water pollution using multivariate statistical techniques: A case study of the Alqueva's reservoir, Portugal",Journal,2010-06-01,165,539-552,N/A,N/A,01676369,undefined,10.1007/s10661-009-0965-y,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:77949289958,"Assessment of water quality in the Alqueva Reservoir (Portugal) using bioassays",Journal,2010-02-01,17,688-702,N/A,N/A,09441344,undefined,10.1007/s11356-009-0174-9,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:77949276661,"Evaluation of surface water quality using an ecotoxicological approach: A case study of the Alqueva Reservoir (Portugal)",Journal,2010-02-01,17,703-716,N/A,N/A,09441344,undefined,10.1007/s11356-009-0143-3,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:68549109463,"Embryo-toxic effects of environmental concentrations of chlorpyrifos on the crustacean Daphnia magna",Journal,2009-09-01,72,1714-1718,N/A,N/A,01476513,undefined,10.1016/j.ecoenv.2009.04.026,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:60449105466,"Organic residues as immobilizing agents in aided phytostabilization: (II) Effects on soil biochemical and ecotoxicological characteristics",Journal,2009-03-01,74,1301-1308,N/A,N/A,00456535,undefined,10.1016/j.chemosphere.2008.11.006,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:58149510281,"Effects of atrazine and endosulfan sulphate on the ecdysteroid system of Daphnia magna",Journal,2009-02-01,74,676-681,N/A,N/A,00456535,undefined,10.1016/j.chemosphere.2008.10.021,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:54949119082,"Endosulfan sulphate interferes with reproduction, embryonic development and sex differentiation in Daphnia magna",Journal,2009-02-01,72,344-350,N/A,N/A,01476513,undefined,10.1016/j.ecoenv.2008.04.018,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:67349236716,"Assessment of the pesticides atrazine, endosulfan sulphate and chlorpyrifos for juvenoid-related endocrine activity using Daphnia magna",Journal,2009-01-01,76,335-340,N/A,N/A,00456535,undefined,10.1016/j.chemosphere.2009.03.059,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:61449247349,"Risk assessment of representative and priority pesticides, in surface water of the Alqueva reservoir (South of Portugal) using on-line solid phase extraction-liquid chromatography-tandem mass spectrometry",Journal,2009-01-01,35,545-551,N/A,N/A,01604120,undefined,10.1016/j.envint.2008.09.015,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:52449126107,"Acute toxicity of atrazine, endosulfan sulphate and chlorpyrifos to Vibrio fischeri, Thamnocephalus platyurus and Daphnia magna, relative to their concentrations in surface waters from the Alentejo region of Portugal",Journal,2008-11-01,81,485-489,N/A,N/A,00074861,undefined,10.1007/s00128-008-9517-3,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:47649088743,"Assessment of chemical, biochemical and ecotoxicological aspects in a mine soil amended with sludge of either urban or industrial origin",Journal,2008-08-01,72,1774-1781,N/A,N/A,00456535,undefined,10.1016/j.chemosphere.2008.04.042,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:41149149613,"Evaluation of tests to assess the quality of mine-contaminated soils",Journal,2008-01-01,30,95-99,N/A,N/A,02694042,undefined,10.1007/s10653-008-9147-z,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:34047092680,"Evaluation of chemical and ecotoxicological characteristics of biodegradable organic residues for application to agricultural land",Journal,2007-01-01,33,505-513,N/A,N/A,01604120,undefined,10.1016/j.envint.2006.11.006,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:13444279951,"Supplementation of the diet of haemodialysis patients with portuguese canned sardines and evaluation of ω3 fatty acid level in erythrocyte phospholipids",Journal,2004-12-01,13,61-68,N/A,N/A,10498850,undefined,10.1300/J030v13n03_06,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:0345074086,"Acute renal toxic effect of amiodarone in rats",Journal,2003-01-01,92,39-42,N/A,N/A,09019928,undefined,10.1034/j.1600-0773.2003.920107.x,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Ambas,N/A
SCOPUS_ID:0036962874,"Effect of a supplemented diet with canned sardine on the lipid fraction of human plasma and erythrocytes",Journal,2002-01-01,11,177-185,N/A,N/A,10498850,undefined,10.1300/J030v11n03_14,0000-0002-9719-079X,"Patrícia Alexandra Dias Brito Palma",Scopus,
SCOPUS_ID:85081528321,"The impact of the winery's wastewater treatment system on the winery water footprint",Journal,2020-11-15,80,1823-1831,N/A,N/A,02731223,undefined,10.2166/wst.2019.432,0000-0003-0095-3058,"Pedro Manuel do Vale Oliveira e Silva",Scopus,
SCOPUS_ID:85085965882,"High performance cork-templated ceria for solar thermochemical hydrogen productionviatwo-step water-splitting cycles",Journal,2020-06-01,4,3077-3089,N/A,N/A,undefined,undefined,10.1039/d0se00318b,0000-0003-0095-3058,"Pedro Manuel do Vale Oliveira e Silva",Scopus,
SCOPUS_ID:84879439072,"Effect of sprinkler irrigation on corn yield. A case study in the south of Portugal","Book Series",2000-01-01,537,847-852,N/A,N/A,05677572,"true, [9789066059139]",10.17660/ActaHortic.2000.537.101,0000-0003-0095-3058,"Pedro Manuel do Vale Oliveira e Silva",Ambas,N/A
SCOPUS_ID:85213421903,"The Use of Technology in the Prevention of Infections Associated with Urinary Catheterization",Journal,2024-12-01,14,3895-3906,N/A,N/A,2039439X,undefined,10.3390/nursrep14040284,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85195484171,"Transitional care for older persons with need of geriatric rehabilitation nursing interventions",Journal,2024-12-01,23,undefined,N/A,N/A,undefined,undefined,10.1186/s12912-024-02050-4,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85205072993,"Depression, Loneliness and Quality of Life in Institutionalised and Non-Institutionalised Older Adults in Portugal: A Cross-Sectional Study",Journal,2024-09-01,14,2340-2354,N/A,N/A,2039439X,undefined,10.3390/nursrep14030174,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85205065781,"Evaluation of the Psychometric Properties of the 18-Items Dysfunctional Attitudes Scale (Form B) in a Portuguese Sample of People Aged 60 and Over",Journal,2024-09-01,14,2209-2225,N/A,N/A,2039439X,undefined,10.3390/nursrep14030165,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85196825630,"Programmes Addressed to Informal Caregivers’ Needs: A Systematic Literature Review",Journal,2024-06-01,9,undefined,N/A,N/A,undefined,undefined,10.3390/geriatrics9030071,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85210860032,"Research skills developed in post-graduation and their translation into clinical nursing practices",Journal,2024-01-01,45,undefined,N/A,N/A,01026933,undefined,10.1590/1983-1447.2024.20240005.en,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85203079963,"IMPLEMENTING QUALI EVIDENCE-A CHALLENGE FOR EVIDENCE ECOSYSTEMS",Journal,2024-01-01,20,undefined,N/A,N/A,undefined,undefined,10.36367/ntqr.20.3.2024.e1063,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85180518905,"The Perspective of Rehabilitation Nurses on Physical Exercise in the Rehabilitation of Older People in the Community: A Qualitative Study",Journal,2023-12-01,8,undefined,N/A,N/A,undefined,undefined,10.3390/jfmk8040163,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85188902198,"QUALITATIVE RESEARCH AND THE DESIGN OF HEALTH INTERVENTIONS",Journal,2023-10-03,18,undefined,N/A,N/A,undefined,undefined,10.36367/ntqr.18.2023.e857,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85152249414,"Depression in older adults during the COVID-19 pandemic: A systematic review",Journal,2023-07-01,71,2308-2325,N/A,N/A,00028614,undefined,10.1111/jgs.18363,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85152522855,"Nurses’ Motivations, Barriers, and Facilitators to Engage in a Peer Review Process: A Qualitative Study Protocol",Journal,2023-03-01,13,307-314,N/A,N/A,2039439X,undefined,10.3390/nursrep13010029,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85146887770,"Needs and expectations of family caregivers of cancer patients in palliative care: A study protocol",Journal,2023-01-06,13,undefined,N/A,N/A,undefined,undefined,10.3389/fpsyg.2022.1071711,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85152579444,"Health Gains from Rehabilitation Nursing Care in Patients Undergoing Upper Abdominal Surgery","Book Series",2023-01-01,undefined,299-310,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_29,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85152544535,"Nursing Interventions in the Prevention of Pressure Ulcers Associated with Medical Devices in Intensive Care: A Scoping Review","Book Series",2023-01-01,undefined,73-82,N/A,N/A,2195271X,"true, [9783031290664]",10.1007/978-3-031-29067-1_9,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85140818772,"Depression in older adults during the COVID-19 pandemic: a systematic review protocol",Journal,2022-10-26,12,undefined,N/A,N/A,undefined,undefined,10.1136/bmjopen-2022-065610,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85129211249,"Educational Intervention in Rehabilitation to Improve Functional Capacity after Hip Arthroplasty: A Scoping Review",Journal,2022-05-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/jpm12050656,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85125352048,"Health Promotion and Disease Prevention in the Elderly: The Perspective of Nursing Students",Journal,2022-02-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/jpm12020306,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85123760370,"The Development of Research Skills in Nursing Postgraduate Training",Journal,2022-02-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/educsci12020078,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Ambas,N/A
SCOPUS_ID:85123161856,"Programs Addressed to Family Caregivers/Informal Caregivers Needs: Systematic Review Protocol",Journal,2022-02-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/jpm12020145,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85139642433,"Rehabilitation Nursing Program for Elderly Functional Independence",Book,2022-01-01,undefined,144-157,N/A,N/A,undefined,"true, [9781668452967, 1668452952, 9781668452950]",10.4018/978-1-6684-5295-0.ch010,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85127895164,"Rehabilitation of the Elderly with a Respiratory Pathology - Benefits of Early Mobilization","Book Series",2022-01-01,undefined,214-224,N/A,N/A,2195271X,"true, [9783030975234]",10.1007/978-3-030-97524-1_20,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85127882783,"Preparing the Return Home of a Person After a Hip Arthroplasty - Capacitation for a Safe Transition","Book Series",2022-01-01,undefined,108-120,N/A,N/A,2195271X,"true, [9783030975234]",10.1007/978-3-030-97524-1_11,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85176748660,"THE PERSON UNDERGOING TOTAL HIP ARTHROPLASTY DUE TO COXARTHROSIS: CASE REPORT",Journal,2021-01-01,4,18-29,N/A,N/A,undefined,undefined,10.33194/rper.2021.167,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85106442175,"Indicators Sensitive to Rehabilitation Nursing Care: A Functional and Technological Respiratory Rehabilitation Program for Elderly People","Book Series",2021-01-01,undefined,87-98,N/A,N/A,2195271X,"true, [9783030725662]",10.1007/978-3-030-72567-9_9,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85106434029,"Promotion of Self-care Management in the Person with COPD: Systematic Literature Review","Book Series",2021-01-01,undefined,217-231,N/A,N/A,2195271X,"true, [9783030725662]",10.1007/978-3-030-72567-9_21,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85106429653,"Women with Stress Urinary Incontinence: The Impact of a Rehabilitation Nursing Program on Quality of Life","Book Series",2021-01-01,undefined,277-290,N/A,N/A,2195271X,"true, [9783030725662]",10.1007/978-3-030-72567-9_26,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85106424357,"Training Proposal Technology for the Elderly with Changes in Self Care and for Their Caregiver: Rehabilitation Nursing Care Contributions","Book Series",2021-01-01,undefined,69-80,N/A,N/A,2195271X,"true, [9783030725662]",10.1007/978-3-030-72567-9_7,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85082308440,"Theoretical contributions from orem to self-care in rehabilitation nursing","Book Series",2020-01-01,"1185 CCIS",163-173,N/A,N/A,18650929,"true, [9783030414931]",10.1007/978-3-030-41494-8_16,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85082293467,"Structured proposal for rehabilitation nursing (RN) care intervention: sensitive gains to rn care for the person with self-care deficit and in the surgical process","Book Series",2020-01-01,"1185 CCIS",266-282,N/A,N/A,18650929,"true, [9783030414931]",10.1007/978-3-030-41494-8_27,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85072068933,"The continuous training in the development of nursing teacher competencies in higher education in Portugal",Journal,2019-01-01,30,675-694,N/A,N/A,11302496,undefined,10.5209/RCED.57697,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85061850940,"Ongoing training in the development of nursing teacher skills",Journal,2019-01-01,40,undefined,N/A,N/A,01026933,undefined,10.1590/1983-1447.2019.20180171,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:84952669747,"A Donabedian model of the quality of nursing care from nurses' perspectives in a Portuguese hospital: A pilot study",Journal,2015-01-01,23,474-484,N/A,N/A,10613749,undefined,10.1891/1061-3749.23.3.474,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:84907861447,"Neonatal abstience syndrome: Evolution in the last ten years",Journal,2014-01-01,13,337-352,N/A,N/A,undefined,undefined,undefined,0000-0001-5180-2036,"Rogério Manuel Ferrinho Ferreira",Scopus,
SCOPUS_ID:85111093257,"Plague diary of Gonçalo M. Tavares: The (un)sustainable fragility of human being",Journal,2021-07-01,undefined,117-138,N/A,N/A,08704112,undefined,10.14195/0870-4112_3-7_6,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",Ambas,N/A
SCOPUS_ID:85111087715,"Performativity and expressive dissent in Portugal in the 1980s and the case of Pop Dell'Arte",Journal,2021-07-01,undefined,73-93,N/A,N/A,08704112,undefined,10.14195/0870-4112_3-7_4,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",Ambas,N/A
SCOPUS_ID:85079484474,"Black silhouette (in backlighting): Ana Hatherly and 'Mariana's Confession'",Journal,2020-01-01,2020-April,111-121,N/A,N/A,00101451,undefined,undefined,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",Scopus,
SCOPUS_ID:85020015659,"Poetry and performance art: For an experimental poetics of the body",Journal,2016-09-01,2016-September,18-27,N/A,N/A,00101451,undefined,undefined,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",Scopus,
SCOPUS_ID:85015375283,"The 1980s: Poetry happenings in the Portuguese 'Style Era'",Journal,2016-01-01,undefined,19-40,N/A,N/A,02541106,undefined,10.4000/rccs.6352,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",Ambas,N/A
SCOPUS_ID:85176377625,"Teaching and learning social research methods in social work: Challenges and benefits of experiential and applied learning contexts",Book,2023-09-19,undefined,166-181,N/A,N/A,undefined,"true, [9781800884274, 9781800884267]",undefined,0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde",Scopus,
SCOPUS_ID:85104703161,"Gender Equality: An Exploratory Qualitative Study of Social Representations on Existing Practices and Dynamics in Four Municipalities of Baixo Alentejo, Portugal","Book Series",2021-01-01,"1345 AISC",258-279,N/A,N/A,21945357,"true, [9783030701864]",10.1007/978-3-030-70187-1_19,0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde",Scopus,
SCOPUS_ID:85188844990,"THE ADVANTAGES OF THE MIXED METHODS APPROACH: THE CASE STUDY OF THE PARTICIPATION EFFECT IN THE SUDOESTE FESTIVAL IN THE FORMATION OF THE DESTINATION IMAGE(S) ABOUT ALENTEJO LITORAL AND IN THE REVISITING INTENTION",Journal,2020-07-07,4,362-376,N/A,N/A,undefined,undefined,10.36367/ntqr.4.2020.362-376,0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde",Scopus,
SCOPUS_ID:85113416003,"The influence of the local ecosystem on entrepreneurial intentions: A study with entrepreneurs and potential entrepreneurs of Beja (Portugal) and Huelva (Spain)",Book,2020-02-25,undefined,105-128,N/A,N/A,undefined,"true, [9781799819837, 1799819817, 9781799819813]",10.4018/978-1-7998-1981-3.ch006,0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde",Scopus,
SCOPUS_ID:85118573061,"Promoting Regional Development Through a Collaborative Project in Entrepreneurship Education: Lessons from a Regional Experiment to Develop Entrepreneurial Competencies in Children and Youngsters","Book Series",2019-01-01,undefined,207-227,N/A,N/A,25112023,undefined,10.1007/978-3-319-96032-6_11,0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde",Scopus,
SCOPUS_ID:85054015555,"The sustainability of education as a key factor for local development: Reflections from the case study of a municipality in Baixo Alentejo",Journal,2018-01-01,undefined,54-69,N/A,N/A,1645586X,undefined,undefined,0000-0003-0935-1133,"Sandra Isabel Gonçalves da Saúde",Scopus,
SCOPUS_ID:85187541199,"The Impact of Information Systems on the Work Processes of Accountants in Baixo Alentejo and Central Alentejo","Conference Proceeding",2023-01-01,undefined,126-141,N/A,N/A,undefined,"true, [9789899127685]",10.18803/capsi.v23.126-141,0000-0001-8411-5080,"Sandra Isabel Rodrigues Bailoa",Scopus,
SCOPUS_ID:85137437965,"The impact of intellectual capital on financial performance of hotel companies",Book,2020-10-09,undefined,128-151,N/A,N/A,undefined,"true, [9781799843191, 9781799843184]",10.4018/978-1-7998-4318-4.ch007,0000-0001-8411-5080,"Sandra Isabel Rodrigues Bailoa",Scopus,
SCOPUS_ID:85199767112,"Drill core libraries: scientific and cultural responsibility. The case of lignite prospection in Rio Maior",Journal,2023-01-01,110,95-102,N/A,N/A,0873948X,undefined,10.34637/vdew-dc06,0000-0002-7250-1619,"Sofia Maria Mesquita Soares",Scopus,
SCOPUS_ID:85143546083,"Remnants of the Portuguese Empire in Africa. Capelo and Ivens geological samples revisited (1884-1885)",Journal,2021-01-01,108,35-43,N/A,N/A,0873948X,undefined,10.34637/MWC4-W324,0000-0002-7250-1619,"Sofia Maria Mesquita Soares",Scopus,
SCOPUS_ID:85102347559,"An eco-innovative solution for reuse of leachate chemical precipitation sludge: Application to sanitary landfill coverage",Journal,2021-01-01,22,52-58,N/A,N/A,undefined,undefined,10.12912/27197050/133329,0000-0002-7250-1619,"Sofia Maria Mesquita Soares",Scopus,
SCOPUS_ID:85088652911,"A first appraisal on copper sources for Chalcolithic settlements in southern Portugal using Pb isotope analysis",Journal,2020-10-01,33,undefined,N/A,N/A,2352409X,undefined,10.1016/j.jasrep.2020.102481,0000-0002-7250-1619,"Sofia Maria Mesquita Soares",Ambas,N/A
SCOPUS_ID:85151458843,"Soil thermal behaviour: Characterization by the Hot Wire Method and numerical application",Journal,2019-03-15,2019,43-59,N/A,N/A,03799522,undefined,10.24849/j.geot.2019.145.04,0000-0002-7250-1619,"Sofia Maria Mesquita Soares",Scopus,
SCOPUS_ID:84995655275,"Gabbro geotechnical properties of Beja Igneous Complex: A contribution",Journal,2014-12-01,101,1169-1172,N/A,N/A,0873948X,undefined,undefined,0000-0002-7250-1619,"Sofia Maria Mesquita Soares",Scopus,
SCOPUS_ID:85103283061,"Effect of regulated deficit irrigation on pomegranate fruit quality at harvest and during cold storage",Journal,2021-05-31,251,undefined,N/A,N/A,03783774,undefined,10.1016/j.agwat.2021.106869,0000-0001-7756-3037,"Sofia Teresa Assunção Ramôa",Scopus,
SCOPUS_ID:85131592788,"Academic achievement and intrinsic motivation in higher education students: an analysis of the impact of using concept maps",Journal,2023-04-07,15,663-680,N/A,N/A,20507003,undefined,10.1108/JARHE-09-2021-0352,0000-0001-6102-4725,"Susana Cristina Costa Pestana",Ambas,N/A
SCOPUS_ID:85144217307,"VR for Rehabilitation: The Therapist Interaction and Experience","Book Series",2022-01-01,"1654 CCIS",528-535,N/A,N/A,18650929,"true, [9783031196782]",10.1007/978-3-031-19679-9_66,0000-0001-6102-4725,"Susana Cristina Costa Pestana",Scopus,
SCOPUS_ID:85210155963,"The Effects of Post-Warm-Up Active and Passive Rest Periods on a Vigilance Task in Karate Athletes",Journal,2024-11-01,14,undefined,N/A,N/A,undefined,undefined,10.3390/bs14111102,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85207721428,"Influence and Relationship of Physical Activity before, during and after the School Day on Bullying and Cyberbullying in Young People: A Systematic Review",Journal,2024-10-01,14,undefined,N/A,N/A,undefined,undefined,10.3390/educsci14101094,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85213036353,"Perceived value, service quality and service convenience on behavioral intentions in fitness centers: a comparison between customers with and without personal training",Journal,2024-01-01,undefined,undefined,N/A,N/A,14646668,undefined,10.1108/IJSMS-09-2024-0226,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Scopus,
SCOPUS_ID:85204796870,"Physical activity and health in children aged 3 to 5 years old",Journal,2024-01-01,24,242-252,N/A,N/A,15788423,undefined,10.6018/cpd.529061,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Scopus,
SCOPUS_ID:85197813300,"satisfaction With Body Image, Lifestyles and Life Satisfaction in Higher Education Students",Journal,2024-01-01,6,82-93,N/A,N/A,undefined,undefined,10.46634/riics.287,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Scopus,
SCOPUS_ID:85180088782,"Physical activity is associated with improved mathematical computation, language reasoning, behavior and attention in ADHD girls",Journal,2024-01-01,51,1388-1394,N/A,N/A,15791726,undefined,10.47197/RETOS.V51.101337,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Scopus,
SCOPUS_ID:85159272275,"24-h Movement Guidelines and Overweight and Obesity Indicators in Toddlers, Children and Adolescents: A Systematic Review and Meta-Analysis",Journal,2023-12-01,9,undefined,N/A,N/A,21991170,undefined,10.1186/s40798-023-00569-5,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85182783720,"Health behaviours and depressive symptoms in Portuguese higher education students",Journal,2023-01-01,37,20-28,N/A,N/A,08606161,undefined,10.5114/areh.2023.133104,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Scopus,
SCOPUS_ID:85166588724,"Integration of physical activity into the classroom and its physical and cognitive-academic effects. A systematic review and educational practical guide",Journal,2023-01-01,49,978-992,N/A,N/A,15791726,undefined,10.47197/RETOS.V49.97957,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
