id,titulo,fonte,doi,tipo,autores,departamento,orcids_autores,ano_publicacao,autor_principal,issn,isbn,volume,numero,paginas,editor,keywords,origem,financiador,repositorioIPBeja,apoiosPublicaçao
SCOPUS_ID:85126889866,"QuEChERS-based analytical methods developed for LC-MS/MS multiresidue determination of pesticides in representative crop fatty matrices: Olives and sunflower seeds","Food Chemistry",10.1016/j.foodchem.2022.132558,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2022,"García-Vara M.",03088146,undefined,386,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85136794985,"Assessment of Soil Physicochemical Characteristics and As, Cu, Pb and Zn Contamination in Non-Active Mines at the Portuguese Sector of the Iberian Pyrite Belt","Environments - MDPI",10.3390/environments9080105,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2022,"Alvarenga P.",undefined,undefined,9,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85126259233,"Hydric Resources and Meteorological Monitoring IoT System: The Software Architecture","IFIP Advances in Information and Communication Technology",10.1007/978-3-030-96466-5_16,"Book Series","Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2022,"Carvalho R.S.",18684238,"true, [9783030964658]","641 IFIP",undefined,252-267,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85123778602,"Potentially Toxic Elements’ Contamination of Soils Affected by Mining Activities in the Portuguese Sector of the Iberian Pyrite Belt and Optional Remediation Actions: A Review","Environments - MDPI",10.3390/environments9010011,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2022,"Mourinha C.",undefined,undefined,9,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85108912965,"Occurrence and risk assessment of pesticides in a Mediterranean Basin with strong agricultural pressure (Guadiana Basin: Southern of Portugal)","Science of the Total Environment",10.1016/j.scitotenv.2021.148703,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2021,"Palma P.",00489697,undefined,794,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85118553226,"Applying risk indices to assess and manage soil salinization and sodification in crop fields within a mediterranean hydro-agricultural area","Water (Switzerland)",10.3390/w13213070,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2021,"Tomaz A.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85107197311,"Assessment of the environmental impact of acid mine drainage on surface water, stream sediments, and macrophytes using a battery of chemical and ecotoxicological indicators","Water (Switzerland)",10.3390/w13101436,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2021,"Alvarenga P.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85102746479,"Water-sediment physicochemical dynamics in a large reservoir in the Mediterranean region under multiple stressors","Water (Switzerland)",10.3390/w13050707,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2021,"Palma P.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85121847719,"A Smart IoT System for Water Monitoring and Analysis","Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",10.1007/978-3-030-91421-9_6,"Book Series","Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2021,"Santos J.M.",18678211,"true, [9783030914202]","401 LNICST",undefined,67-79,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85098716399,"Risk assessment of irrigation-related soil salinization and sodification in mediterranean areas","Water (Switzerland)",10.3390/w12123569,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2020,"Tomaz A.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85092375459,"Land-cover patterns and hydrogeomorphology of tributaries: Are these important stressors for the water quality of reservoirs in the mediterranean region?","Water (Switzerland)",10.3390/w12102665,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2020,"Palma P.",undefined,undefined,12,undefined,1-20,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85076955920,"Pharmaceuticals in a Mediterranean Basin: The influence of temporal and hydrological patterns in environmental risk assessment","Science of the Total Environment",10.1016/j.scitotenv.2019.136205,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2020,"Palma P.",00489697,undefined,709,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85077493669,"Spatial and temporal dynamics of irrigation water quality under drought conditions in a large reservoir in Southern Portugal","Environmental Monitoring and Assessment",10.1007/s10661-019-8048-1,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2020,"Tomaz A.",01676369,undefined,192,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85085023476,"Soil salinity risk in a climate change scenario and its effect on crop yield","Climate Change and Soil Interactions",10.1016/B978-0-12-818032-7.00013-8,Book,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2020,"Tomaz A.",undefined,"true, [9780128180327, 9780128180334]",undefined,undefined,351-396,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85067013351,"Use of wastes from the pulp and paper industry for the remediation of soils degraded by mining activities: Chemical, biochemical and ecotoxicological effects","Science of the Total Environment",10.1016/j.scitotenv.2019.06.038,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2019,"Alvarenga P.",00489697,undefined,686,undefined,1152-1163,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85068175229,"Exploring the Use of Species Sensitivity Distributions to Define Protective Limits for the Use of Organic Wastes as Soil Amendments","Environmental Toxicology and Chemistry",10.1002/etc.4442,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2019,"Renaud M.",07307268,undefined,38,undefined,1569-1576,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85059202365,"Assessment of the environmental impact of an abandoned mine using an integrative approach: A case-study of the “Las Musas” mine (Extremadura, Spain)","Science of the Total Environment",10.1016/j.scitotenv.2018.12.321,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2019,"Palma P.",00489697,undefined,659,undefined,84-94,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85048150294,"Chemical and ecotoxicological effects of the use of drinking-water treatment residuals for the remediation of soils degraded by mining activities","Ecotoxicology and Environmental Safety",10.1016/j.ecoenv.2018.05.094,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2018,"Alvarenga P.",01476513,undefined,161,undefined,281-289,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85050306427,"Ecological and ecotoxicological responses in the assessment of the ecological status of freshwater systems: A case-study of the temporary stream Brejo of Cagarrão (South of Portugal)","Science of the Total Environment",10.1016/j.scitotenv.2018.03.281,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2018,"Palma P.",00489697,undefined,634,undefined,394-406,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85032805092,"Ecotoxicological efficiency of advanced ozonation processes with TiO<inf>2</inf> and black light used in the degradation of carbamazepine","Environmental Science and Pollution Research",10.1007/s11356-017-0602-1,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2018,"Oropesa A.L.",09441344,undefined,25,undefined,1670-1682,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85021126780,"Erratum to: Toxic potential of the emerging contaminant nicotine to the aquatic ecosystem (Environmental Science and Pollution Research, (2017), 24, 20, (16605-16616), 10.1007/s11356-017-9084-4)","Environmental Science and Pollution Research",10.1007/s11356-017-9332-7,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2017,"Oropesa A.L.",09441344,undefined,24,undefined,16617,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85018746269,"Toxic potential of the emerging contaminant nicotine to the aquatic ecosystem","Environmental Science and Pollution Research",10.1007/s11356-017-9084-4,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2017,"Oropesa A.L.",09441344,undefined,24,undefined,16605-16616,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85009454698,"Recycling organic wastes to agricultural land as a way to improve its quality: A field study to evaluate benefits and risks","Waste Management",10.1016/j.wasman.2017.01.004,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2017,"Alvarenga P.",0956053X,undefined,61,undefined,582-592,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85014562858,"Organic wastes as soil amendments – Effects assessment towards soil invertebrates","Journal of Hazardous Materials",10.1016/j.jhazmat.2017.01.052,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2017,"Renaud M.",03043894,undefined,330,undefined,149-156,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84973517584,"Membranes technology used in water treatment: Chemical, microbiological and ecotoxicological analysis","Science of the Total Environment",10.1016/j.scitotenv.2016.04.208,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2016,"Palma P.",00489697,undefined,568,undefined,998-1009,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84988517549,"Beneficial Use of Dewatered and Composted Sewage Sludge as Soil Amendments: Behaviour of Metals in Soils and Their Uptake by Plants","Waste and Biomass Valorization",10.1007/s12649-016-9519-z,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2016,"Alvarenga P.",18772641,undefined,7,undefined,1189-1201,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84971663805,"Assessment of the effects of the carbamazepine on the endogenous endocrine system of Daphnia magna","Environmental Science and Pollution Research",10.1007/s11356-016-6907-7,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2016,"Oropesa A.L.",09441344,undefined,23,undefined,17311-17321,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84969668265,"Quality Assessment of a Battery of Organic Wastes and Composts Using Maturity, Stability and Enzymatic Parameters","Waste and Biomass Valorization",10.1007/s12649-015-9468-y,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2016,"Alvarenga P.",18772641,undefined,7,undefined,455-465,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84951732288,"Ecotoxicological assessment of the potential impact on soil porewater, surface and groundwater from the use of organic wastes as soil amendments","Ecotoxicology and Environmental Safety",10.1016/j.ecoenv.2015.12.019,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2016,"Alvarenga P.",01476513,undefined,126,undefined,102-110,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84942288089,"Ecotoxicological endpoints, are they useful tools to support ecological status assessment in strongly modified water bodies?","Science of the Total Environment",10.1016/j.scitotenv.2015.09.014,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2016,"Palma P.",00489697,undefined,541,undefined,119-129,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84941184562,"Erratum to ""Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits versus limiting factors"" [Waste Manage. 40, (3), (2015), 44-52] DOI: 10.1016/j.wasman.2015.01.027","Waste Management",10.1016/j.wasman.2015.07.027,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2015,"Alvarenga P.",0956053X,undefined,44,undefined,227,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84928699939,"Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits versus limiting factors","Waste Management",10.1016/j.wasman.2015.01.027,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2015,"Alvarenga P.",0956053X,undefined,40,undefined,44-52,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84937760487,"Occurrence and potential risk of currently used pesticides in sediments of the Alqueva reservoir (Guadiana Basin)","Environmental Science and Pollution Research",10.1007/s11356-015-4390-1,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2015,"Palma P.",09441344,undefined,22,undefined,7665-7675,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84922623039,"Assessment of trace element pollution and its environmental risk to freshwater sediments influenced by anthropogenic contributions: The case study of Alqueva reservoir (Guadiana Basin)",Catena,10.1016/j.catena.2015.02.002,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2015,"Palma P.",03418162,undefined,128,undefined,174-184,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84900013239,"Risk assessment of pesticides detected in surface water of the Alqueva reservoir (Guadiana basin, southern of Portugal)","Science of the Total Environment",10.1016/j.scitotenv.2014.04.088,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2014,"Palma P.",00489697,undefined,488-489,undefined,208-219,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84896719294,"Integrated environmental assessment of freshwater sediments: A chemical and ecotoxicological approach at the Alqueva reservoir","Environmental Geochemistry and Health",10.1007/s10653-013-9559-2,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2014,"Palma P.",02694042,undefined,36,undefined,209-223,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84887653926,"Field study on the accumulation of trace elements by vegetables produced in the vicinity of abandoned pyrite mines","Science of the Total Environment",10.1016/j.scitotenv.2013.10.087,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2014,"Alvarenga P.",00489697,undefined,470-471,undefined,1233-1242,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84887002562,"Spatial and temporal variability of the water and sediments quality in the alqueva reservoir (Guadiana Basin; Southern Portugal)","Science of the Total Environment",10.1016/j.scitotenv.2013.10.035,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2014,"Palma P.",00489697,undefined,470-471,undefined,780-790,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84880796489,"A study on As, Cu, Pb and Zn (bio)availability in an abandoned mine area (São Domingos, Portugal) using chemical and ecotoxicological tools","Environmental Science and Pollution Research",10.1007/s11356-013-1649-2,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2013,"Alvarenga P.",09441344,undefined,20,undefined,6539-6550,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:80054860318,"A contribution towards the risk assessment of soils from the São Domingos Mine (Portugal): Chemical, microbial and ecotoxicological indicators","Environmental Pollution",10.1016/j.envpol.2011.09.044,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2012,"Alvarenga P.",02697491,undefined,161,undefined,50-56,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:77952289728,"Assessment of anthropogenic sources of water pollution using multivariate statistical techniques: A case study of the Alqueva's reservoir, Portugal","Environmental Monitoring and Assessment",10.1007/s10661-009-0965-y,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2010,"Palma P.",01676369,undefined,165,undefined,539-552,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:77949289958,"Assessment of water quality in the Alqueva Reservoir (Portugal) using bioassays","Environmental Science and Pollution Research",10.1007/s11356-009-0174-9,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2010,"Pérez J.R.",09441344,undefined,17,undefined,688-702,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:77949276661,"Evaluation of surface water quality using an ecotoxicological approach: A case study of the Alqueva Reservoir (Portugal)","Environmental Science and Pollution Research",10.1007/s11356-009-0143-3,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2010,"Palma P.",09441344,undefined,17,undefined,703-716,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:68549109463,"Embryo-toxic effects of environmental concentrations of chlorpyrifos on the crustacean Daphnia magna","Ecotoxicology and Environmental Safety",10.1016/j.ecoenv.2009.04.026,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2009,"Palma P.",01476513,undefined,72,undefined,1714-1718,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:60449105466,"Organic residues as immobilizing agents in aided phytostabilization: (II) Effects on soil biochemical and ecotoxicological characteristics",Chemosphere,10.1016/j.chemosphere.2008.11.006,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2009,"Alvarenga P.",00456535,undefined,74,undefined,1301-1308,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:58149510281,"Effects of atrazine and endosulfan sulphate on the ecdysteroid system of Daphnia magna",Chemosphere,10.1016/j.chemosphere.2008.10.021,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2009,"Palma P.",00456535,undefined,74,undefined,676-681,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:54949119082,"Endosulfan sulphate interferes with reproduction, embryonic development and sex differentiation in Daphnia magna","Ecotoxicology and Environmental Safety",10.1016/j.ecoenv.2008.04.018,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2009,"Palma P.",01476513,undefined,72,undefined,344-350,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:67349236716,"Assessment of the pesticides atrazine, endosulfan sulphate and chlorpyrifos for juvenoid-related endocrine activity using Daphnia magna",Chemosphere,10.1016/j.chemosphere.2009.03.059,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2009,"Palma P.",00456535,undefined,76,undefined,335-340,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:61449247349,"Risk assessment of representative and priority pesticides, in surface water of the Alqueva reservoir (South of Portugal) using on-line solid phase extraction-liquid chromatography-tandem mass spectrometry","Environment International",10.1016/j.envint.2008.09.015,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2009,"Palma P.",01604120,undefined,35,undefined,545-551,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:52449126107,"Acute toxicity of atrazine, endosulfan sulphate and chlorpyrifos to Vibrio fischeri, Thamnocephalus platyurus and Daphnia magna, relative to their concentrations in surface waters from the Alentejo region of Portugal","Bulletin of Environmental Contamination and Toxicology",10.1007/s00128-008-9517-3,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2008,"Palma P.",00074861,undefined,81,undefined,485-489,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:47649088743,"Assessment of chemical, biochemical and ecotoxicological aspects in a mine soil amended with sludge of either urban or industrial origin",Chemosphere,10.1016/j.chemosphere.2008.04.042,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2008,"Alvarenga P.",00456535,undefined,72,undefined,1774-1781,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:41149149613,"Evaluation of tests to assess the quality of mine-contaminated soils","Environmental Geochemistry and Health",10.1007/s10653-008-9147-z,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2008,"Alvarenga P.",02694042,undefined,30,undefined,95-99,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:34047092680,"Evaluation of chemical and ecotoxicological characteristics of biodegradable organic residues for application to agricultural land","Environment International",10.1016/j.envint.2006.11.006,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2007,"Alvarenga P.",01604120,undefined,33,undefined,505-513,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:13444279951,"Supplementation of the diet of haemodialysis patients with portuguese canned sardines and evaluation of ω3 fatty acid level in erythrocyte phospholipids","Journal of Aquatic Food Product Technology",10.1300/J030v13n03_06,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2004,"Bandarra N.M.",10498850,undefined,13,undefined,61-68,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:0345074086,"Acute renal toxic effect of amiodarone in rats","Pharmacology and Toxicology",10.1034/j.1600-0773.2003.920107.x,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2003,"Morales A.I.",09019928,undefined,92,undefined,39-42,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:0036962874,"Effect of a supplemented diet with canned sardine on the lipid fraction of human plasma and erythrocytes","Journal of Aquatic Food Product Technology",10.1300/J030v11n03_14,Journal,"Patrícia Alexandra Dias Brito Palma","Tecnologias CAplicadas",0000-0002-9719-079X,2002,"Bandarra N.M.",10498850,undefined,11,undefined,177-185,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85081528321,"The impact of the winery's wastewater treatment system on the winery water footprint","Water Science and Technology",10.2166/wst.2019.432,Journal,"Pedro Manuel do Vale Oliveira e Silva",Biociências,0000-0003-0095-3058,2020,"Saraiva A.",02731223,undefined,80,undefined,1823-1831,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85092345212,"Water footprint sustainability as a tool to address climate change in the wine sector: A methodological approach applied to a Portuguese case study",Atmosphere,10.3390/atmos11090934,Journal,"Pedro Manuel do Vale Oliveira e Silva",Biociências,0000-0003-0095-3058,2020,"Saraiva A.",undefined,undefined,11,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85085965882,"High performance cork-templated ceria for solar thermochemical hydrogen productionviatwo-step water-splitting cycles","Sustainable Energy and Fuels",10.1039/d0se00318b,Journal,"Pedro Manuel do Vale Oliveira e Silva",Biociências,0000-0003-0095-3058,2020,"Costa Oliveira F.A.",undefined,undefined,4,undefined,3077-3089,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85016965986,"Evaluation of weed flora changes in Portugal in a 10 year basis","Australian Journal of Crop Science",10.21475/ajcs.17.11.03.pne378,Journal,"Pedro Manuel do Vale Oliveira e Silva",Biociências,0000-0003-0095-3058,2017,"Ramôa S.",18352693,undefined,11,undefined,322-328,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84879439072,"Effect of sprinkler irrigation on corn yield. A case study in the south of Portugal","Acta Horticulturae",10.17660/ActaHortic.2000.537.101,"Book Series","Pedro Manuel do Vale Oliveira e Silva",Biociências,0000-0003-0095-3058,2000,"Ramôa S.",05677572,"true, [9789066059139]",537,undefined,847-852,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Pedro Manuel Mendonça da Silva Cravo","Ciências Empresariais",0000-0003-1675-4504,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Pedro Miguel Tavares Caetano Dias","Artes H Desporto",0000-0001-5180-9449,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85213421903,"The Use of Technology in the Prevention of Infections Associated with Urinary Catheterization","Nursing Reports",10.3390/nursrep14040284,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Fonseca B.R.",2039439X,undefined,14,undefined,3895-3906,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85195484171,"Transitional care for older persons with need of geriatric rehabilitation nursing interventions","BMC Nursing",10.1186/s12912-024-02050-4,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Ferreira R.",undefined,undefined,23,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85205072993,"Depression, Loneliness and Quality of Life in Institutionalised and Non-Institutionalised Older Adults in Portugal: A Cross-Sectional Study","Nursing Reports",10.3390/nursrep14030174,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Silva C.",2039439X,undefined,14,undefined,2340-2354,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85205065781,"Evaluation of the Psychometric Properties of the 18-Items Dysfunctional Attitudes Scale (Form B) in a Portuguese Sample of People Aged 60 and Over","Nursing Reports",10.3390/nursrep14030165,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Silva C.",2039439X,undefined,14,undefined,2209-2225,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85196825630,"Programmes Addressed to Informal Caregivers’ Needs: A Systematic Literature Review","Geriatrics (Switzerland)",10.3390/geriatrics9030071,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Gemito L.",undefined,undefined,9,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85210860032,"Research skills developed in post-graduation and their translation into clinical nursing practices","Revista Gaucha de Enfermagem",10.1590/1983-1447.2024.20240005.en,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Ferreira R.",01026933,undefined,45,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85203079963,"IMPLEMENTING QUALI EVIDENCE-A CHALLENGE FOR EVIDENCE ECOSYSTEMS","New Trends in Qualitative Research",10.36367/ntqr.20.3.2024.e1063,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Agostinho I.",undefined,undefined,20,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85197291209,"REHABILITATION NURSING CARE FOR THE PERSON WITH PNEUMONIA: CASE REPORT","Revista Portuguesa de Enfermagem de Reabilitacao",10.33194/rper.2024.396,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2024,"Lobo A.",undefined,undefined,7,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85180518905,"The Perspective of Rehabilitation Nurses on Physical Exercise in the Rehabilitation of Older People in the Community: A Qualitative Study","Journal of Functional Morphology and Kinesiology",10.3390/jfmk8040163,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Ferreira R.",undefined,undefined,8,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85188902198,"QUALITATIVE RESEARCH AND THE DESIGN OF HEALTH INTERVENTIONS","New Trends in Qualitative Research",10.36367/ntqr.18.2023.e857,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Agostinho I.",undefined,undefined,18,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
